# Schizosaccharomyces_pombe Neurospora_crassa Trichoderma_virens Aspergillus_nidulans Saccharomyces_cerevisiae Lepisosteus_oculatus Tetraodon_nigroviridis Gadus_morhua Danio_rerio Latimeria_chalumnae Xenopus_tropicalis Gallus_gallus Tyto_alba Geospiza_fortis Monodelphis_domestica Canis_familiaris Mus_musculus Macaca_mulatta Homo_sapiens Apis_mellifera Aedes_aegypti Anopheles_gambiae Musca_domestica Drosophila_melanogaster Drosophila_ananassae Trichuris_suis Ascaris_suum Caenorhabditis_elegans Caenorhabditis_briggsae Pristionchus_pacificus Ostreococcus_tauri Micromonas_pusilla Physcomitrella_patens Selaginella_moellendorffii Oryza_sativa Zea_mays Arabidopsis_thaliana Arabidopsis_lyrata Cannabis_sativa Aquilegia_coerulea Amborella_trichopoda Naegleria_gruberi Trichomonas_vaginalis Trypanosoma_brucei Leishmania_major Plasmodium_vivax Plasmodium_falciparum Pythium_ultimum Phytophthora_ramorum Albugo_laibachii Aureococcus_anophagefferens Phaeodactylum_tricornutum Thalassiosira_pseudonana
1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.659999999995000053e+03 1.659999999995000053e+03 1.659999999995000053e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 0.000000000000000000e+00 1.322873000000000047e+03 1.466456000000000131e+03 1.466456000000000131e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03
1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.659999999995000053e+03 1.659999999995000053e+03 1.659999999995000053e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.322873000000000047e+03 0.000000000000000000e+00 1.466456000000000131e+03 1.466456000000000131e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03
1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.659999999995000053e+03 1.659999999995000053e+03 1.659999999995000053e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.466456000000000131e+03 1.466456000000000131e+03 0.000000000000000000e+00 3.268620000000000232e+02 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03
1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.659999999995000053e+03 1.659999999995000053e+03 1.659999999995000053e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000000000000e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.660000000004999947e+03 1.466456000000000131e+03 1.466456000000000131e+03 3.268620000000000232e+02 0.000000000000000000e+00 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03
1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 0.000000000000000000e+00 5.614500000000000313e+01 1.290000000000000000e+03 1.290000000000000000e+03 1.290000000000000000e+03 1.290000000000000000e+03 1.290000000000000000e+03 1.290000000000000000e+03
1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 5.614500000000000313e+01 0.000000000000000000e+00 1.290000000000000000e+03 1.290000000000000000e+03 1.290000000000000000e+03 1.290000000000000000e+03 1.290000000000000000e+03 1.290000000000000000e+03
1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.290000000000000000e+03 1.290000000000000000e+03 0.000000000000000000e+00 7.979999999999999716e+01 1.345999999999999943e+02 6.575040250000000697e+02 6.575040250000000697e+02 6.575040250000000697e+02
1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.290000000000000000e+03 1.290000000000000000e+03 7.979999999999999716e+01 0.000000000000000000e+00 1.345999999999999943e+02 6.575040250000000697e+02 6.575040250000000697e+02 6.575040250000000697e+02
1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.290000000000000000e+03 1.290000000000000000e+03 1.345999999999999943e+02 1.345999999999999943e+02 0.000000000000000000e+00 6.575040250000000697e+02 6.575040250000000697e+02 6.575040250000000697e+02
1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.290000000000000000e+03 1.290000000000000000e+03 6.575040250000000697e+02 6.575040250000000697e+02 6.575040250000000697e+02 0.000000000000000000e+00 4.090999999999999659e+02 4.090999999999999659e+02
1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.290000000000000000e+03 1.290000000000000000e+03 6.575040250000000697e+02 6.575040250000000697e+02 6.575040250000000697e+02 4.090999999999999659e+02 0.000000000000000000e+00 2.212584479999999871e+02
1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417839995000122e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840005000016e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.768417840000000069e+03 1.290000000000000000e+03 1.290000000000000000e+03 6.575040250000000697e+02 6.575040250000000697e+02 6.575040250000000697e+02 4.090999999999999659e+02 2.212584479999999871e+02 0.000000000000000000e+00
