Species, Nrbpprot, NprotRRM, NprotKH, Nmeas, NmeasRRM, NmeasKH, Nrectot, Nrecjple, Nrecid, Nrecinter, NrectotRRM, NrecjpleRRM, NrecidRRM, NrecinterRRM, NrectotKH, NrecjpleKH, NrecidKH, NrecinterKH, Nrncmptjple, Nrncmptid, Nmotifjple, Nmotifid
Pneumocystis_murina,98,61,7,0,0,0,21,14,19,12,19,12,18,11,2,2,1,1,13,19,13,17
Podospora_anserina,117,68,7,0,0,0,19,14,18,13,18,13,17,12,1,1,1,1,14,18,12,16
Poecilia_formosa,443,243,35,0,0,0,166,156,162,152,138,128,134,124,25,25,25,25,73,92,50,61
Pogona_vitticeps,351,192,30,0,0,0,130,118,127,115,107,95,105,93,20,20,19,19,75,86,53,60
Polysphondylium_pallidum,160,91,7,0,0,0,17,8,15,6,16,8,14,6,1,0,1,0,7,15,7,14
Pongo_abelii,381,218,34,0,0,0,164,152,159,147,135,124,130,119,26,25,26,25,76,92,57,61
Populus_trichocarpa,679,335,47,0,0,0,202,168,177,143,181,147,161,127,21,21,16,16,52,53,37,34
Postia_placenta,91,27,3,0,0,0,3,2,3,2,3,2,3,2,0,0,0,0,2,3,2,3
Pristionchus_exspectatus,232,131,22,0,0,0,53,33,45,25,44,27,37,20,9,6,8,5,27,38,23,34
Pristionchus_pacificus,261,145,24,0,0,0,59,35,48,24,47,27,37,17,12,8,11,7,28,39,25,37
Procavia_capensis,303,158,25,0,0,0,116,110,111,105,95,90,91,86,18,17,17,16,71,80,52,57
Protopolystoma_xenopodis,191,112,24,0,0,0,46,32,32,18,42,28,31,17,4,4,1,1,23,27,21,24
Prunus_mume,418,207,28,0,0,0,108,90,98,80,98,80,90,72,10,10,8,8,46,53,35,36
Prunus_persica,474,218,23,0,0,0,119,99,108,88,109,89,99,79,10,10,9,9,47,50,36,35
Pseudocercospora_fijiensis,119,70,8,0,0,0,19,13,19,13,18,12,18,12,1,1,1,1,13,19,11,17
Pseudogymnoascus_destructans,157,66,9,0,0,0,21,15,20,14,20,14,19,13,1,1,1,1,14,20,13,18
Pseudogymnoascus_pannorum,109,64,8,0,0,0,19,13,18,12,18,12,17,11,1,1,1,1,12,18,11,16
Pseudozyma_antarctica,87,56,6,0,0,0,15,12,13,10,14,11,12,9,1,1,1,1,11,13,10,12
Pseudozyma_aphidis,88,51,5,0,0,0,10,7,9,6,10,7,9,6,0,0,0,0,6,9,6,9
Pseudozyma_brasiliensis,107,63,7,0,0,0,16,10,14,8,14,9,12,7,2,1,2,1,9,14,8,12
Pseudozyma_flocculosa,73,44,4,0,0,0,14,6,12,4,13,6,11,4,1,0,1,0,5,12,4,11
Pseudozyma_hubeiensis,109,65,7,0,0,0,18,13,15,10,16,12,13,9,2,1,2,1,12,15,11,13
Pteropus_vampyrus,336,186,29,0,0,0,130,123,128,121,108,102,106,100,20,19,20,19,75,90,54,62
Puccinia_graminis,219,95,6,2,2,0,19,14,18,13,18,13,17,12,1,1,1,1,12,17,10,14
Puccinia_triticina,295,87,5,0,0,0,17,11,17,11,16,10,16,10,1,1,1,1,11,16,9,14
Punctularia_strigosozonata,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrenophora_teres,133,71,7,0,0,0,19,13,19,13,18,12,18,12,1,1,1,1,13,19,12,17
Pyrenophora_triticirepentis,127,67,7,0,0,0,17,12,17,12,16,11,16,11,1,1,1,1,12,17,11,15
Pythium_aphanidermatum,153,73,7,0,0,0,16,10,15,9,15,10,14,9,1,0,1,0,10,14,10,14
Pythium_arrhenomanes,141,66,7,0,0,0,16,8,15,7,16,8,15,7,0,0,0,0,8,14,8,14
Pythium_irregulare,160,76,6,0,0,0,20,8,18,6,19,8,17,6,1,0,1,0,8,16,8,16
Pythium_iwayamai,150,68,6,0,0,0,19,6,18,5,18,6,17,5,1,0,1,0,6,15,6,14
Pythium_ultimum,210,78,7,0,0,0,20,8,19,7,19,8,18,7,1,0,1,0,8,18,8,17
Pythium_vexans,170,79,7,0,0,0,20,10,18,8,19,10,17,8,1,0,1,0,10,17,10,16
RNAcompete_CONSTRUCTS,14,10,2,0,0,0,12,12,12,12,10,10,10,10,2,2,2,2,12,12,12,12
Rattus_norvegicus,406,223,35,0,0,0,159,145,158,144,133,120,132,119,23,22,23,22,77,93,55,65
Rhabditophanes_kr3021,186,103,28,0,0,0,47,29,45,27,36,22,35,21,11,7,10,6,23,38,20,34
Rhinocladiella_mackenziei,117,68,7,0,0,0,20,12,20,12,19,11,19,11,1,1,1,1,12,19,11,16
Rhizoctonia_solani,144,72,5,0,0,0,20,15,17,12,19,14,16,11,1,1,1,1,13,15,13,13
Rhizophagus_irregularis,248,125,30,0,0,0,26,17,22,13,24,16,20,12,2,1,2,1,15,20,14,18
Rhizopus_oryzae,277,115,16,1,1,0,28,16,26,14,27,16,25,14,1,0,1,0,11,20,11,18
Rhodnius_prolixus,236,112,19,0,0,0,62,51,51,40,52,42,43,33,9,8,7,6,43,44,36,39
Rhodosporidium_toruloides,120,74,5,0,0,0,17,8,17,8,16,7,16,7,1,1,1,1,8,17,8,15
Rhodotorula_glutinis,42,27,2,0,0,0,5,2,5,2,5,2,5,2,0,0,0,0,2,5,2,5
Ricinus_communis,379,179,27,0,0,0,104,88,93,77,92,76,83,67,12,12,10,10,45,48,35,33
Romanomermis_culicivorax,242,119,27,0,0,0,56,41,46,31,46,34,37,25,10,7,9,6,34,42,30,34
Rozella_allomycis,106,62,4,0,0,0,10,5,10,5,10,5,10,5,0,0,0,0,5,10,5,10
Saccharomyces_arboricola,62,36,4,0,0,0,8,7,4,3,8,7,4,3,0,0,0,0,6,4,5,4
Saccharomyces_bayanus,88,50,8,0,0,0,10,10,5,5,10,10,5,5,0,0,0,0,9,5,8,5
Saccharomyces_castellii,78,41,8,0,0,0,8,6,6,4,8,6,6,4,0,0,0,0,5,6,5,6
Saccharomyces_cerevisiae,92,52,6,4,2,0,9,8,6,5,9,8,6,5,0,0,0,0,6,6,6,6
Saccharomyces_kudriavzevii,56,30,5,0,0,0,4,2,3,1,4,2,3,1,0,0,0,0,2,3,2,3
Saccharomyces_mikatae,93,54,6,0,0,0,10,8,7,5,10,8,7,5,0,0,0,0,7,7,7,7
Saccharomyces_paradoxus,86,51,6,0,0,0,9,8,7,6,9,8,7,6,0,0,0,0,7,7,7,7
Saccharomycetaceae_sp_ashbya_aceri,81,46,6,0,0,0,10,7,9,6,10,7,9,6,0,0,0,0,7,9,7,9
Saccoglossus_kowalevskii,448,133,25,0,0,0,64,50,62,48,55,43,53,41,8,7,8,7,48,59,40,49
Salix_purpurea,651,332,47,0,0,0,220,182,199,161,199,161,180,142,21,21,19,19,51,53,37,34
Salpingoeca_rosetta,188,80,14,0,0,0,18,8,16,6,18,8,16,6,0,0,0,0,7,15,6,15
Saprolegnia_parasitica,197,79,6,0,0,0,19,7,18,6,19,7,18,6,0,0,0,0,7,16,7,15
Sarcophilus_harrisii,365,196,29,0,0,0,136,126,132,122,112,104,108,100,21,19,21,19,75,87,53,61
Scedosporium_apiospermum,93,50,7,0,0,0,17,11,16,10,16,10,15,9,1,1,1,1,11,16,10,15
Scheffersomyces_stipitis,83,51,6,0,0,0,13,8,11,6,12,7,11,6,1,1,0,0,7,10,6,9
Schistocephalus_solidus,138,94,11,0,0,0,35,26,29,20,33,24,27,18,2,2,2,2,21,27,20,20
Schistosoma_curassoni,236,97,24,0,0,0,44,34,29,19,42,33,27,18,2,1,2,1,27,28,22,24
Schistosoma_haematobium,202,113,24,0,0,0,48,39,37,28,45,36,34,25,3,3,3,3,32,34,26,27
Schistosoma_japonicum,213,123,22,0,0,0,53,46,38,31,50,43,36,29,3,3,2,2,34,36,29,29
Schistosoma_mansoni,203,112,26,5,4,1,54,39,50,35,48,35,44,31,6,4,6,4,33,44,27,34
Schistosoma_margrebowiei,208,79,19,0,0,0,31,23,24,16,28,21,22,15,3,2,2,1,22,24,19,20
Schistosoma_mattheei,185,96,27,0,0,0,39,30,27,18,34,27,24,17,5,3,3,1,27,26,20,23
Schistosoma_rodhaini,207,96,21,0,0,0,31,25,21,15,27,22,18,13,4,3,3,2,23,20,19,18
Schizophyllum_commune,140,74,7,4,3,0,19,15,17,13,18,14,16,12,1,1,1,1,14,17,13,14
Schizosaccharomyces_cryophilus,111,71,7,0,0,0,21,14,19,12,20,13,18,11,1,1,1,1,14,18,14,16
Schizosaccharomyces_japonicus,122,73,8,0,0,0,22,16,19,13,21,15,18,12,1,1,1,1,14,18,14,16
Schizosaccharomyces_octosporus,107,68,5,0,0,0,21,14,19,12,20,13,18,11,1,1,1,1,14,18,14,16
Schizosaccharomyces_pombe,110,70,7,6,6,0,22,15,20,13,21,14,19,12,1,1,1,1,15,19,15,17
Schmidtea_mediterranea,456,234,49,0,0,0,93,65,84,56,79,56,70,47,14,9,14,9,32,42,26,33
Scleroderma_citrinum,251,92,8,0,0,0,22,18,20,16,20,17,18,15,2,1,2,1,14,18,12,17
Sclerotinia_borealis,121,68,7,0,0,0,20,15,19,14,19,14,18,13,1,1,1,1,14,19,13,16
Sclerotinia_sclerotiorum,91,43,8,0,0,0,13,10,12,9,12,9,11,8,1,1,1,1,9,12,9,11
Selaginella_moellendorffii,502,263,28,0,0,0,124,92,116,84,116,86,108,78,8,6,8,6,27,36,22,23
Serendipita_vermifera,160,99,9,0,0,0,19,10,17,8,18,9,16,7,1,1,1,1,10,16,10,14
Serpula_lacrymans,293,69,7,0,0,0,16,12,16,12,15,11,15,11,1,1,1,1,12,16,11,14
Setaria_italica,486,228,29,0,0,0,115,92,111,88,103,80,100,77,12,12,11,11,37,45,27,32
Setosphaeria_turcica,122,68,7,0,0,0,20,12,19,11,19,11,18,10,1,1,1,1,12,19,12,16
Soboliphyme_baturini,155,80,24,0,0,0,44,36,35,27,35,30,28,23,9,6,7,4,31,30,26,27
Solanum_lycopersicum,505,261,39,0,0,0,133,106,126,99,120,94,115,89,13,12,11,10,40,50,32,33
Solanum_tuberosum,533,236,30,0,0,0,139,108,130,99,127,96,120,89,12,12,10,10,39,50,31,33
Solenopsis_invicta,189,95,14,0,0,0,49,42,39,32,43,37,34,28,5,4,4,3,36,38,31,32
Sordaria_macrospora,119,68,7,0,0,0,21,15,20,14,20,14,19,13,1,1,1,1,14,20,13,17
Sorex_araneus,260,144,25,0,0,0,103,99,95,91,84,80,77,73,18,18,17,17,69,73,50,51
Sorghum_bicolor,565,240,27,0,0,0,121,86,114,79,109,76,103,70,12,10,11,9,37,51,28,34
Spathaspora_passalidarum,91,54,7,0,0,0,12,7,11,6,12,7,11,6,0,0,0,0,6,10,5,10
Sphaerobolus_stellatus,238,57,10,0,0,0,9,7,8,6,8,6,7,5,1,1,1,1,5,7,4,5
Sphaerulina_musiva,109,64,8,0,0,0,19,13,19,13,18,12,18,12,1,1,1,1,13,19,12,17
Spirometra_erinaceieuropaei,245,168,19,0,0,0,32,25,18,11,30,24,16,10,2,1,2,1,16,18,15,17
Spizellomyces_punctatus,159,89,9,0,0,0,26,15,22,11,24,13,21,10,2,2,1,1,13,20,13,18
Sporisorium_reilianum,117,66,7,0,0,0,19,14,17,12,17,13,15,11,2,1,2,1,12,16,11,14
Sporobolomyces_roseus,96,58,7,0,0,0,13,7,13,7,12,6,12,6,1,1,1,1,7,13,7,11
Sporothrix_brasiliensis,101,60,6,0,0,0,20,16,19,15,19,15,18,14,1,1,1,1,15,19,14,18
Sporothrix_schenckii,103,59,7,0,0,0,19,15,18,14,18,14,17,13,1,1,1,1,14,18,13,17
Spraguea_lophii,35,17,5,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
Stachybotrys_chartarum,105,58,7,0,0,0,19,13,18,12,18,12,17,11,1,1,1,1,12,17,11,16
Stachybotrys_chlorohalonata,106,61,8,0,0,0,20,14,19,13,19,13,18,12,1,1,1,1,13,19,12,17
Stagonospora_nodorum,120,67,8,0,0,0,16,12,14,10,15,11,13,9,1,1,1,1,12,14,11,12
Steinernema_carpocapsae,269,145,35,0,0,0,69,43,64,38,55,33,52,30,14,10,12,8,31,50,29,42
Steinernema_feltiae,271,151,25,0,0,0,58,38,56,36,46,33,45,32,12,5,11,4,29,49,26,40
Steinernema_glaseri,293,171,28,0,0,0,66,47,57,38,55,40,48,33,11,7,9,5,32,47,29,40
Steinernema_monticolum,293,150,29,0,0,0,59,37,54,32,47,31,43,27,12,6,11,5,28,42,26,36
Steinernema_scapterisci,274,145,24,0,0,0,57,39,54,36,47,32,45,30,10,7,9,6,34,44,30,38
Strigamia_maritima,390,163,15,0,0,0,87,61,81,55,83,57,77,51,3,3,3,3,44,51,36,41
Strongylocentrotus_purpuratus,392,154,25,0,0,0,71,51,62,42,62,45,54,37,9,6,8,5,40,51,35,40
Strongyloides_papillosus,311,85,31,0,0,0,45,34,41,30,32,25,30,23,13,9,11,7,29,37,26,34
Strongyloides_stercoralis,186,82,27,0,0,0,44,33,40,29,31,24,29,22,13,9,11,7,29,37,26,34
Strongyloides_venezuelensis,235,81,27,0,0,0,43,29,41,27,31,21,30,20,12,8,11,7,25,37,22,34
Strongylus_vulgaris,139,75,25,0,0,0,31,25,19,13,26,20,15,9,5,5,4,4,21,19,20,19
Suillus_luteus,153,77,8,0,0,0,19,14,18,13,18,13,17,12,1,1,1,1,14,17,13,16
Sus_scrofa,390,213,33,0,0,0,153,140,145,132,125,114,117,106,25,23,25,23,74,89,54,59
Syphacia_muris,164,96,16,0,0,0,49,38,46,35,43,33,40,30,6,5,6,5,30,42,29,37
Taenia_asiatica,172,116,16,0,0,0,41,26,37,22,38,23,34,19,3,3,3,3,25,36,23,30
Taenia_solium,216,139,20,0,0,0,51,34,44,27,48,31,42,25,3,3,2,2,28,39,25,31
Taeniopygia_guttata,315,173,28,0,0,0,126,113,120,107,105,92,101,88,19,19,17,17,68,81,48,55
Takifugu_rubripes,399,215,38,0,0,0,153,144,147,138,124,115,119,110,27,27,26,26,70,90,50,57
Talaromyces_marneffei,125,67,6,0,0,0,20,14,19,13,19,13,18,12,1,1,1,1,14,19,12,17
Talaromyces_stipitatus,132,64,7,0,0,0,20,14,19,13,19,13,18,12,1,1,1,1,14,19,12,17
Tarsius_syrichta,267,142,28,0,0,0,101,94,95,88,80,74,76,70,19,18,17,16,62,74,45,52
Teladorsagia_circumcincta,241,146,33,0,0,0,63,49,41,27,50,39,35,24,13,10,6,3,30,35,25,29
Tetrahymena_thermophila,222,96,6,0,0,0,9,7,9,7,9,7,9,7,0,0,0,0,6,8,6,8
Tetranychus_urticae,192,94,21,0,0,0,51,45,45,39,44,38,38,32,7,7,7,7,34,39,30,35
Tetraodon_nigroviridis,388,202,36,12,10,2,149,139,141,131,120,110,114,104,26,26,24,24,74,91,52,61
Tetrapisispora_blattae,87,52,7,0,0,0,8,7,6,5,8,7,6,5,0,0,0,0,6,5,5,5
Tetrapisispora_phaffii,93,52,7,0,0,0,7,7,5,5,7,7,5,5,0,0,0,0,6,5,6,5
Thalassiosira_pseudonana,148,69,12,1,1,0,13,7,12,6,12,7,11,6,1,0,1,0,7,12,6,12
Thecamonas_trahens,128,57,8,0,0,0,6,2,6,2,6,2,6,2,0,0,0,0,2,6,2,6
Theileria_annulata,89,60,5,0,0,0,14,7,13,6,14,7,13,6,0,0,0,0,7,13,7,11
Theileria_parva,86,56,6,0,0,0,14,8,14,8,14,8,14,8,0,0,0,0,8,14,8,12
Thelazia_callipaeda,157,96,13,0,0,0,47,33,40,26,40,29,34,23,7,4,6,3,28,39,24,34
Theobroma_cacao,508,225,24,0,0,0,106,91,95,80,95,80,88,73,11,11,7,7,49,52,38,35
Thielavia_terrestris,116,65,7,0,0,0,20,13,18,11,19,12,17,10,1,1,1,1,13,18,12,16
Tilletiaria_anomala,107,63,8,0,0,0,17,12,16,11,15,10,15,10,2,2,1,1,12,16,12,14
Togninia_minima,104,62,7,0,0,0,18,14,17,13,17,13,16,12,1,1,1,1,14,17,11,14
Torrubiella_hemipterigena,113,64,8,0,0,0,22,15,21,14,21,14,20,13,1,1,1,1,15,21,13,18
Torulaspora_delbrueckii,84,49,8,0,0,0,9,7,8,6,9,7,8,6,0,0,0,0,7,8,7,8
Toxocara_canis,188,110,27,0,0,0,55,32,43,20,40,29,29,18,15,3,14,2,21,32,19,30
Toxoplasma_gondii,145,87,10,0,0,0,20,8,20,8,19,8,19,8,1,0,1,0,8,19,8,18
Trachipleistophora_hominis,33,17,4,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
Trametes_cinnabarina,153,76,6,0,0,0,17,13,15,11,16,12,14,10,1,1,1,1,13,15,12,14
Tremella_mesenterica,218,63,7,0,0,0,14,8,13,7,13,7,12,6,1,1,1,1,8,13,7,11
Tribolium_castaneum,305,115,18,0,0,0,64,49,61,46,54,41,51,38,9,7,9,7,44,58,39,50
Trichinella_nativa,198,109,15,0,0,0,44,34,36,26,37,29,29,21,7,5,7,5,30,33,27,29
Trichinella_spiralis,276,118,49,0,0,0,46,34,38,26,38,28,30,20,8,6,8,6,28,36,25,33
Trichobilharzia_regenti,190,106,28,0,0,0,37,30,26,19,33,27,23,17,4,3,3,2,26,25,22,22
Trichoderma_atroviride,114,64,7,0,0,0,21,14,20,13,20,13,19,12,1,1,1,1,14,20,12,18
Trichoderma_reesei,102,63,7,0,0,0,20,14,19,13,19,13,18,12,1,1,1,1,14,19,12,17
Trichoderma_virens,109,61,7,0,0,0,21,14,20,13,20,13,19,12,1,1,1,1,13,20,12,18
Trichomonas_vaginalis,212,176,7,6,6,0,25,19,25,19,25,19,25,19,0,0,0,0,6,8,5,7
Trichophyton_equinum,103,66,7,0,0,0,18,12,17,11,17,11,16,10,1,1,1,1,12,17,12,16
Trichophyton_interdigitale,112,70,7,0,0,0,20,14,20,14,19,13,19,13,1,1,1,1,14,20,13,19
Trichophyton_rubrum,108,69,7,0,0,0,20,13,20,13,19,12,19,12,1,1,1,1,13,20,12,19
Trichophyton_soudanense,108,69,7,0,0,0,20,13,20,13,19,12,19,12,1,1,1,1,13,20,12,19
Trichophyton_tonsurans,101,62,7,0,0,0,16,12,16,12,15,11,15,11,1,1,1,1,12,16,11,16
Trichophyton_verrucosum,93,61,7,0,0,0,13,10,10,7,12,9,9,6,1,1,1,1,10,10,10,10
Trichoplax_adhaerens,173,100,14,0,0,0,44,29,43,28,38,26,37,25,6,3,6,3,28,41,25,36
Trichosporon_asahii,98,56,7,0,0,0,11,7,9,5,9,5,8,4,2,2,1,1,6,9,6,9
Trichuris_muris,244,98,19,0,0,0,48,34,46,32,38,27,36,25,10,7,10,7,32,46,29,40
Trichuris_suis,214,102,22,0,0,0,47,32,41,26,37,27,32,22,10,5,9,4,29,40,27,37
Trichuris_trichiura,166,71,19,0,0,0,31,23,29,21,24,19,22,17,7,4,7,4,22,29,22,27
Triticum_aestivum,1298,686,100,0,0,0,334,252,297,215,302,221,272,191,32,31,25,24,41,54,30,36
Triticum_urartu,425,220,26,0,0,0,97,74,87,64,88,65,79,56,9,9,8,8,32,44,24,30
Trypanosoma_brucei,149,80,3,18,12,0,26,26,25,25,26,26,25,25,0,0,0,0,20,21,18,18
Trypanosoma_congolense,166,84,6,0,0,0,28,26,27,25,27,25,26,24,1,1,1,1,20,22,18,19
Trypanosoma_cruzi,137,71,4,0,0,0,26,26,25,25,25,25,24,24,1,1,1,1,19,18,18,17
Trypanosoma_vivax,144,77,5,0,0,0,22,22,21,21,21,21,20,20,1,1,1,1,19,19,19,18
Tuber_melanosporum,109,60,9,0,0,0,20,12,17,9,19,11,16,8,1,1,1,1,11,17,11,15
Tulasnella_calospora,141,77,6,0,0,0,23,13,19,9,22,12,18,8,1,1,1,1,11,16,10,14
Tupaia_belangeri,284,165,26,0,0,0,113,107,105,99,96,91,90,85,16,15,14,13,63,76,45,51
Tursiops_truncatus,338,182,30,0,0,0,127,119,127,119,103,95,103,95,21,21,21,21,72,88,51,57
Tyto_alba,236,131,21,0,0,0,83,77,76,70,68,62,64,58,14,14,11,11,52,59,41,45
Uncinocarpus_reesii,100,61,7,0,0,0,23,17,20,14,21,15,18,12,2,2,2,2,16,20,14,19
Ustilaginoidea_virens,98,58,7,0,0,0,20,12,18,10,19,11,17,9,1,1,1,1,11,18,11,16
Ustilago_hordei,144,65,7,0,0,0,16,12,14,10,14,11,12,9,2,1,2,1,11,14,11,12
Ustilago_maydis,108,64,7,0,0,0,18,14,16,12,16,13,14,11,2,1,2,1,13,16,13,14
Vanderwaltozyma_polyspora,95,49,8,0,0,0,8,6,6,4,8,6,6,4,0,0,0,0,5,6,5,6
Vavraia_culicis,36,15,4,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1
Verruconis_gallopava,112,65,7,0,0,0,18,12,18,12,17,11,17,11,1,1,1,1,12,18,11,16
Verticillium_albo_atrum,93,60,7,0,0,0,17,12,15,10,16,11,14,9,1,1,1,1,12,15,11,14
Verticillium_alfalfae,93,60,7,0,0,0,17,12,15,10,16,11,14,9,1,1,1,1,12,15,11,14
Verticillium_dahliae,104,65,8,0,0,0,18,13,16,11,17,12,15,10,1,1,1,1,12,16,11,15
Vicugna_pacos,243,127,24,0,0,0,94,88,86,80,74,70,69,65,17,15,15,13,61,68,47,53
Vitis_vinifera,443,213,30,0,0,0,119,103,101,85,104,88,93,77,15,15,8,8,48,52,34,35
Vittaforma_corneae,28,14,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
Volvox_carteri,186,97,17,0,0,0,22,13,20,11,21,13,19,11,1,0,1,0,12,17,11,15
Wallemia_ichthyophaga,104,67,6,0,0,0,16,9,15,8,15,8,14,7,1,1,1,1,9,15,9,13
Wallemia_sebi,104,66,7,0,0,0,16,12,14,10,15,11,13,9,1,1,1,1,12,14,11,12
Wickerhamomyces_ciferrii,100,62,7,0,0,0,17,10,15,8,16,10,14,8,1,0,1,0,9,14,8,13
Wuchereria_bancrofti,241,138,26,0,0,0,61,45,49,33,50,38,39,27,11,7,10,6,34,43,27,37
Xenopus_laevis,375,218,31,0,0,0,174,160,169,155,148,136,143,131,24,22,24,22,64,69,49,51
Xenopus_tropicalis,444,205,34,10,9,1,140,128,134,122,117,106,112,101,22,21,21,20,72,87,53,59
Xiphophorus_maculatus,416,227,36,0,0,0,158,147,150,139,131,120,123,112,24,24,24,24,71,92,50,60
Yarrowia_lipolytica,103,60,9,0,0,0,15,8,14,7,14,7,14,7,1,1,0,0,8,14,8,13
Zea_mays,643,342,45,0,0,0,188,152,171,135,167,131,153,117,21,21,18,18,44,52,32,35
Zootermopsis_nevadensis,217,115,17,0,0,0,65,48,61,44,55,40,52,37,9,7,8,6,45,60,37,48
Zygosaccharomyces_bailii,160,91,12,0,0,0,20,8,18,6,20,8,18,6,0,0,0,0,4,9,4,9
Zygosaccharomyces_rouxii,82,46,6,0,0,0,8,4,7,3,8,4,7,3,0,0,0,0,4,7,4,7
Zymoseptoria_tritici,101,60,7,0,0,0,19,15,19,15,18,14,18,14,1,1,1,1,15,19,13,18
