Species, Nrbpprot, NprotRRM, NprotKH, Nmeas, NmeasRRM, NmeasKH, Nrectot, Nrecjple, Nrecid, Nrecinter, NrectotRRM, NrecjpleRRM, NrecidRRM, NrecinterRRM, NrectotKH, NrecjpleKH, NrecidKH, NrecinterKH, Nrncmptjple, Nrncmptid, Nmotifjple, Nmotifid
Pongo_abelii,381,218,34,0,0,0,152,152,99,99,124,124,81,81,25,25,16,16,76,68,57,48
Populus_trichocarpa,679,335,47,0,0,0,168,168,10,10,147,147,10,10,21,21,0,0,52,5,37,5
Postia_placenta,91,27,3,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,0,2,0
Pristionchus_exspectatus,232,131,22,0,0,0,34,33,3,2,28,27,2,1,6,6,1,1,27,3,23,3
Pristionchus_pacificus,261,145,24,0,0,0,35,35,2,2,27,27,0,0,8,8,2,2,28,1,25,1
Procavia_capensis,303,158,25,0,0,0,110,110,58,58,90,90,49,49,17,17,8,8,71,48,52,39
Protopolystoma_xenopodis,191,112,24,0,0,0,33,32,1,0,29,28,1,0,4,4,0,0,23,1,21,1
Prunus_mume,418,207,28,0,0,0,90,90,5,5,80,80,5,5,10,10,0,0,46,3,35,3
Prunus_persica,474,218,23,0,0,0,99,99,6,6,89,89,6,6,10,10,0,0,47,4,36,4
Pseudocercospora_fijiensis,119,70,8,0,0,0,13,13,1,1,12,12,0,0,1,1,1,1,13,1,11,1
Pseudogymnoascus_destructans,157,66,9,0,0,0,16,15,3,2,15,14,2,1,1,1,1,1,14,3,13,3
Pseudogymnoascus_pannorum,109,64,8,0,0,0,13,13,2,2,12,12,1,1,1,1,1,1,12,2,11,2
Pseudozyma_antarctica,87,56,6,0,0,0,12,12,0,0,11,11,0,0,1,1,0,0,11,0,10,0
Pseudozyma_aphidis,88,51,5,0,0,0,7,7,0,0,7,7,0,0,0,0,0,0,6,0,6,0
Pseudozyma_brasiliensis,107,63,7,0,0,0,10,10,0,0,9,9,0,0,1,1,0,0,9,0,8,0
Pseudozyma_flocculosa,73,44,4,0,0,0,6,6,0,0,6,6,0,0,0,0,0,0,5,0,4,0
Pseudozyma_hubeiensis,109,65,7,0,0,0,13,13,0,0,12,12,0,0,1,1,0,0,12,0,11,0
Pteropus_vampyrus,336,186,29,0,0,0,123,123,80,80,102,102,67,67,19,19,12,12,75,63,54,47
Puccinia_graminis,219,95,6,0,0,0,14,14,0,0,13,13,0,0,1,1,0,0,12,0,10,0
Puccinia_triticina,295,87,5,0,0,0,11,11,0,0,10,10,0,0,1,1,0,0,11,0,9,0
Punctularia_strigosozonata,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pyrenophora_teres,133,71,7,0,0,0,13,13,2,2,12,12,1,1,1,1,1,1,13,2,12,2
Pyrenophora_triticirepentis,127,67,7,0,0,0,12,12,2,2,11,11,1,1,1,1,1,1,12,2,11,2
Pythium_aphanidermatum,153,73,7,0,0,0,10,10,1,1,10,10,1,1,0,0,0,0,10,1,10,1
Pythium_arrhenomanes,141,66,7,0,0,0,8,8,0,0,8,8,0,0,0,0,0,0,8,0,8,0
Pythium_irregulare,160,76,6,0,0,0,8,8,1,1,8,8,1,1,0,0,0,0,8,1,8,1
Pythium_iwayamai,150,68,6,0,0,0,6,6,1,1,6,6,1,1,0,0,0,0,6,1,6,1
Pythium_ultimum,210,78,7,0,0,0,8,8,1,1,8,8,1,1,0,0,0,0,8,1,8,1
Pythium_vexans,170,79,7,0,0,0,10,10,1,1,10,10,1,1,0,0,0,0,10,1,10,1
RNAcompete_CONSTRUCTS,14,10,2,0,0,0,12,12,12,12,10,10,10,10,2,2,2,2,12,12,12,12
Rattus_norvegicus,406,223,35,0,0,0,145,145,106,106,120,120,85,85,22,22,18,18,77,71,55,50
Rhabditophanes_kr3021,186,103,28,0,0,0,30,29,3,2,23,22,2,1,7,7,1,1,23,3,20,3
Rhinocladiella_mackenziei,117,68,7,0,0,0,12,12,2,2,11,11,1,1,1,1,1,1,12,2,11,2
Rhizoctonia_solani,144,72,5,0,0,0,15,15,0,0,14,14,0,0,1,1,0,0,13,0,13,0
Rhizophagus_irregularis,248,125,30,0,0,0,17,17,0,0,16,16,0,0,1,1,0,0,15,0,14,0
Rhizopus_oryzae,277,115,16,1,1,0,18,16,4,2,18,16,4,2,0,0,0,0,11,3,11,3
Rhodnius_prolixus,236,112,19,0,0,0,53,51,18,16,44,42,18,16,8,8,0,0,43,17,36,15
Rhodosporidium_toruloides,120,74,5,0,0,0,8,8,0,0,7,7,0,0,1,1,0,0,8,0,8,0
Rhodotorula_glutinis,42,27,2,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,0,2,0
Ricinus_communis,379,179,27,0,0,0,88,88,6,6,76,76,6,6,12,12,0,0,45,4,35,4
Romanomermis_culicivorax,242,119,27,0,0,0,42,41,6,5,35,34,5,4,7,7,1,1,34,6,30,6
Rozella_allomycis,106,62,4,0,0,0,5,5,0,0,5,5,0,0,0,0,0,0,5,0,5,0
Saccharomyces_arboricola,62,36,4,0,0,0,7,7,1,1,7,7,1,1,0,0,0,0,6,1,5,1
Saccharomyces_bayanus,88,50,8,0,0,0,10,10,1,1,10,10,1,1,0,0,0,0,9,1,8,1
Saccharomyces_castellii,78,41,8,0,0,0,6,6,1,1,6,6,1,1,0,0,0,0,5,1,5,1
Saccharomyces_cerevisiae,92,52,6,3,1,0,8,8,1,1,8,8,1,1,0,0,0,0,6,1,6,1
Saccharomyces_kudriavzevii,56,30,5,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,0,2,0
Saccharomyces_mikatae,93,54,6,0,0,0,8,8,1,1,8,8,1,1,0,0,0,0,7,1,7,1
Saccharomyces_paradoxus,86,51,6,0,0,0,8,8,1,1,8,8,1,1,0,0,0,0,7,1,7,1
Saccharomycetaceae_sp_ashbya_aceri,81,46,6,0,0,0,7,7,1,1,7,7,1,1,0,0,0,0,7,1,7,1
Saccoglossus_kowalevskii,448,133,25,0,0,0,50,50,16,16,43,43,15,15,7,7,1,1,48,16,40,15
Salix_purpurea,651,332,47,0,0,0,182,182,13,13,161,161,13,13,21,21,0,0,51,5,37,5
Salpingoeca_rosetta,188,80,14,0,0,0,9,8,1,0,9,8,1,0,0,0,0,0,7,1,6,1
Saprolegnia_parasitica,197,79,6,0,0,0,7,7,0,0,7,7,0,0,0,0,0,0,7,0,7,0
Sarcophilus_harrisii,365,196,29,0,0,0,126,126,79,79,104,104,66,66,19,19,11,11,75,61,53,45
Scedosporium_apiospermum,93,50,7,0,0,0,11,11,2,2,10,10,1,1,1,1,1,1,11,2,10,2
Scheffersomyces_stipitis,83,51,6,0,0,0,8,8,0,0,7,7,0,0,1,1,0,0,7,0,6,0
Schistocephalus_solidus,138,94,11,0,0,0,26,26,1,1,24,24,1,1,2,2,0,0,21,1,20,1
Schistosoma_curassoni,236,97,24,0,0,0,34,34,1,1,33,33,0,0,1,1,1,1,27,1,22,1
Schistosoma_haematobium,202,113,24,0,0,0,39,39,7,7,36,36,6,6,3,3,1,1,32,6,26,6
Schistosoma_japonicum,213,123,22,0,0,0,46,46,2,2,43,43,1,1,3,3,1,1,34,2,29,2
Schistosoma_mansoni,203,112,26,1,1,0,39,39,5,5,35,35,4,4,4,4,1,1,33,5,27,5
Schistosoma_margrebowiei,208,79,19,0,0,0,23,23,2,2,21,21,2,2,2,2,0,0,22,2,19,2
Schistosoma_mattheei,185,96,27,0,0,0,30,30,1,1,27,27,1,1,3,3,0,0,27,1,20,1
Schistosoma_rodhaini,207,96,21,0,0,0,25,25,3,3,22,22,2,2,3,3,1,1,23,3,19,3
Schizophyllum_commune,140,74,7,0,0,0,15,15,1,1,14,14,1,1,1,1,0,0,14,1,13,1
Schizosaccharomyces_cryophilus,111,71,7,0,0,0,14,14,0,0,13,13,0,0,1,1,0,0,14,0,14,0
Schizosaccharomyces_japonicus,122,73,8,0,0,0,16,16,0,0,15,15,0,0,1,1,0,0,14,0,14,0
Schizosaccharomyces_octosporus,107,68,5,0,0,0,14,14,0,0,13,13,0,0,1,1,0,0,14,0,14,0
Schizosaccharomyces_pombe,110,70,7,0,0,0,15,15,0,0,14,14,0,0,1,1,0,0,15,0,15,0
Schmidtea_mediterranea,456,234,49,0,0,0,66,65,3,2,57,56,3,2,9,9,0,0,32,3,26,3
Scleroderma_citrinum,251,92,8,0,0,0,18,18,0,0,17,17,0,0,1,1,0,0,14,0,12,0
Sclerotinia_borealis,121,68,7,0,0,0,15,15,3,3,14,14,2,2,1,1,1,1,14,3,13,3
Sclerotinia_sclerotiorum,91,43,8,0,0,0,10,10,2,2,9,9,1,1,1,1,1,1,9,2,9,2
Selaginella_moellendorffii,502,263,28,0,0,0,92,92,6,6,86,86,6,6,6,6,0,0,27,3,22,3
Serendipita_vermifera,160,99,9,0,0,0,10,10,0,0,9,9,0,0,1,1,0,0,10,0,10,0
Serpula_lacrymans,293,69,7,0,0,0,12,12,0,0,11,11,0,0,1,1,0,0,12,0,11,0
Setaria_italica,486,228,29,0,0,0,92,92,3,3,80,80,3,3,12,12,0,0,37,2,27,2
Setosphaeria_turcica,122,68,7,0,0,0,12,12,2,2,11,11,1,1,1,1,1,1,12,2,12,2
Soboliphyme_baturini,155,80,24,0,0,0,36,36,5,5,30,30,4,4,6,6,1,1,31,5,26,5
Solanum_lycopersicum,505,261,39,0,0,0,106,106,4,4,94,94,4,4,12,12,0,0,40,4,32,4
Solanum_tuberosum,533,236,30,0,0,0,108,108,6,6,96,96,6,6,12,12,0,0,39,4,31,4
Solenopsis_invicta,189,95,14,0,0,0,43,42,12,11,38,37,11,10,4,4,1,1,36,12,31,11
Sordaria_macrospora,119,68,7,0,0,0,15,15,2,2,14,14,1,1,1,1,1,1,14,2,13,2
Sorex_araneus,260,144,25,0,0,0,99,99,49,49,80,80,43,43,18,18,6,6,69,38,50,31
Sorghum_bicolor,565,240,27,0,0,0,86,86,4,4,76,76,4,4,10,10,0,0,37,2,28,2
Spathaspora_passalidarum,91,54,7,0,0,0,7,7,0,0,7,7,0,0,0,0,0,0,6,0,5,0
Sphaerobolus_stellatus,238,57,10,0,0,0,7,7,0,0,6,6,0,0,1,1,0,0,5,0,4,0
Sphaerulina_musiva,109,64,8,0,0,0,13,13,1,1,12,12,0,0,1,1,1,1,13,1,12,1
Spirometra_erinaceieuropaei,245,168,19,0,0,0,25,25,0,0,24,24,0,0,1,1,0,0,16,0,15,0
Spizellomyces_punctatus,159,89,9,0,0,0,15,15,1,1,13,13,1,1,2,2,0,0,13,1,13,1
Sporisorium_reilianum,117,66,7,0,0,0,14,14,0,0,13,13,0,0,1,1,0,0,12,0,11,0
Sporobolomyces_roseus,96,58,7,0,0,0,7,7,0,0,6,6,0,0,1,1,0,0,7,0,7,0
Sporothrix_brasiliensis,101,60,6,0,0,0,16,16,1,1,15,15,0,0,1,1,1,1,15,1,14,1
Sporothrix_schenckii,103,59,7,0,0,0,15,15,1,1,14,14,0,0,1,1,1,1,14,1,13,1
Spraguea_lophii,35,17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stachybotrys_chartarum,105,58,7,0,0,0,13,13,2,2,12,12,1,1,1,1,1,1,12,2,11,2
Stachybotrys_chlorohalonata,106,61,8,0,0,0,14,14,2,2,13,13,1,1,1,1,1,1,13,2,12,2
Stagonospora_nodorum,120,67,8,0,0,0,12,12,2,2,11,11,1,1,1,1,1,1,12,2,11,2
Steinernema_carpocapsae,269,145,35,0,0,0,43,43,6,6,33,33,5,5,10,10,1,1,31,6,29,6
Steinernema_feltiae,271,151,25,0,0,0,38,38,4,4,33,33,4,4,5,5,0,0,29,4,26,4
Steinernema_glaseri,293,171,28,0,0,0,47,47,5,5,40,40,3,3,7,7,2,2,32,4,29,4
Steinernema_monticolum,293,150,29,0,0,0,37,37,7,7,31,31,4,4,6,6,3,3,28,5,26,5
Steinernema_scapterisci,274,145,24,0,0,0,39,39,5,5,32,32,4,4,7,7,1,1,34,5,30,5
Strigamia_maritima,390,163,15,0,0,0,62,61,16,15,58,57,15,14,3,3,1,1,44,13,36,13
Strongylocentrotus_purpuratus,392,154,25,0,0,0,51,51,10,10,45,45,9,9,6,6,1,1,40,8,35,7
Strongyloides_papillosus,311,85,31,0,0,0,35,34,7,6,26,25,4,3,9,9,3,3,29,6,26,6
Strongyloides_stercoralis,186,82,27,0,0,0,34,33,6,5,25,24,3,2,9,9,3,3,29,5,26,5
Strongyloides_venezuelensis,235,81,27,0,0,0,30,29,8,7,22,21,4,3,8,8,4,4,25,6,22,6
Strongylus_vulgaris,139,75,25,0,0,0,25,25,2,2,20,20,2,2,5,5,0,0,21,2,20,2
Suillus_luteus,153,77,8,0,0,0,14,14,0,0,13,13,0,0,1,1,0,0,14,0,13,0
Sus_scrofa,390,213,33,0,0,0,141,140,85,84,115,114,68,67,23,23,15,15,74,64,54,48
Syphacia_muris,164,96,16,0,0,0,39,38,5,4,34,33,5,4,5,5,0,0,30,5,29,5
Taenia_asiatica,172,116,16,0,0,0,26,26,4,4,23,23,4,4,3,3,0,0,25,4,23,3
Taenia_solium,216,139,20,0,0,0,34,34,3,3,31,31,3,3,3,3,0,0,28,3,25,3
Taeniopygia_guttata,315,173,28,0,0,0,113,113,65,65,92,92,50,50,19,19,13,13,68,52,48,38
Takifugu_rubripes,399,215,38,0,0,0,144,144,87,87,115,115,71,71,27,27,14,14,70,55,50,40
Talaromyces_marneffei,125,67,6,0,0,0,14,14,3,3,13,13,2,2,1,1,1,1,14,3,12,3
Talaromyces_stipitatus,132,64,7,0,0,0,14,14,3,3,13,13,2,2,1,1,1,1,14,3,12,3
Tarsius_syrichta,267,142,28,0,0,0,94,94,52,52,74,74,43,43,18,18,9,9,62,44,45,35
Teladorsagia_circumcincta,241,146,33,0,0,0,49,49,4,4,39,39,3,3,10,10,1,1,30,4,25,4
Tetrahymena_thermophila,222,96,6,0,0,0,7,7,0,0,7,7,0,0,0,0,0,0,6,0,6,0
Tetranychus_urticae,192,94,21,0,0,0,45,45,11,11,38,38,9,9,7,7,2,2,34,11,30,10
Tetraodon_nigroviridis,388,202,36,2,2,0,139,139,82,82,110,110,66,66,26,26,13,13,74,54,52,41
Tetrapisispora_blattae,87,52,7,0,0,0,7,7,2,2,7,7,2,2,0,0,0,0,6,1,5,1
Tetrapisispora_phaffii,93,52,7,0,0,0,7,7,1,1,7,7,1,1,0,0,0,0,6,1,6,1
Thalassiosira_pseudonana,148,69,12,1,1,0,7,7,1,1,7,7,1,1,0,0,0,0,7,1,6,1
Thecamonas_trahens,128,57,8,0,0,0,2,2,0,0,2,2,0,0,0,0,0,0,2,0,2,0
Theileria_annulata,89,60,5,0,0,0,7,7,0,0,7,7,0,0,0,0,0,0,7,0,7,0
Theileria_parva,86,56,6,0,0,0,8,8,0,0,8,8,0,0,0,0,0,0,8,0,8,0
Thelazia_callipaeda,157,96,13,0,0,0,34,33,3,2,30,29,3,2,4,4,0,0,28,3,24,3
Theobroma_cacao,508,225,24,0,0,0,91,91,7,7,80,80,7,7,11,11,0,0,49,5,38,5
Thielavia_terrestris,116,65,7,0,0,0,13,13,3,3,12,12,2,2,1,1,1,1,13,3,12,3
Tilletiaria_anomala,107,63,8,0,0,0,12,12,0,0,10,10,0,0,2,2,0,0,12,0,12,0
Togninia_minima,104,62,7,0,0,0,14,14,2,2,13,13,1,1,1,1,1,1,14,2,11,2
Torrubiella_hemipterigena,113,64,8,0,0,0,15,15,2,2,14,14,1,1,1,1,1,1,15,2,13,2
Torulaspora_delbrueckii,84,49,8,0,0,0,7,7,1,1,7,7,1,1,0,0,0,0,7,1,7,1
Toxocara_canis,188,110,27,0,0,0,33,32,5,4,30,29,5,4,3,3,0,0,21,5,19,5
Toxoplasma_gondii,145,87,10,0,0,0,8,8,0,0,8,8,0,0,0,0,0,0,8,0,8,0
Trachipleistophora_hominis,33,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trametes_cinnabarina,153,76,6,0,0,0,13,13,0,0,12,12,0,0,1,1,0,0,13,0,12,0
Tremella_mesenterica,218,63,7,0,0,0,8,8,0,0,7,7,0,0,1,1,0,0,8,0,7,0
Tribolium_castaneum,305,115,18,0,0,0,51,49,25,23,43,41,23,21,7,7,2,2,44,24,39,22
Trichinella_nativa,198,109,15,0,0,0,34,34,5,5,29,29,4,4,5,5,1,1,30,5,27,5
Trichinella_spiralis,276,118,49,0,0,0,34,34,6,6,28,28,5,5,6,6,1,1,28,6,25,6
Trichobilharzia_regenti,190,106,28,0,0,0,30,30,1,1,27,27,1,1,3,3,0,0,26,1,22,1
Trichoderma_atroviride,114,64,7,0,0,0,14,14,2,2,13,13,1,1,1,1,1,1,14,2,12,2
Trichoderma_reesei,102,63,7,0,0,0,14,14,2,2,13,13,1,1,1,1,1,1,14,2,12,2
Trichoderma_virens,109,61,7,0,0,0,14,14,2,2,13,13,1,1,1,1,1,1,13,2,12,2
Trichomonas_vaginalis,212,176,7,5,5,0,19,19,6,6,19,19,6,6,0,0,0,0,6,5,5,5
Trichophyton_equinum,103,66,7,0,0,0,12,12,2,2,11,11,1,1,1,1,1,1,12,2,12,2
Trichophyton_interdigitale,112,70,7,0,0,0,14,14,3,3,13,13,2,2,1,1,1,1,14,3,13,3
Trichophyton_rubrum,108,69,7,0,0,0,13,13,3,3,12,12,2,2,1,1,1,1,13,3,12,3
Trichophyton_soudanense,108,69,7,0,0,0,13,13,3,3,12,12,2,2,1,1,1,1,13,3,12,3
Trichophyton_tonsurans,101,62,7,0,0,0,12,12,3,3,11,11,2,2,1,1,1,1,12,3,11,3
Trichophyton_verrucosum,93,61,7,0,0,0,10,10,2,2,9,9,1,1,1,1,1,1,10,2,10,2
Trichoplax_adhaerens,173,100,14,0,0,0,29,29,4,4,26,26,4,4,3,3,0,0,28,4,25,4
Trichosporon_asahii,98,56,7,0,0,0,7,7,0,0,5,5,0,0,2,2,0,0,6,0,6,0
Trichuris_muris,244,98,19,0,0,0,34,34,5,5,27,27,4,4,7,7,1,1,32,5,29,5
Trichuris_suis,214,102,22,0,0,0,32,32,5,5,27,27,4,4,5,5,1,1,29,5,27,5
Trichuris_trichiura,166,71,19,0,0,0,23,23,4,4,19,19,4,4,4,4,0,0,22,4,22,4
Triticum_aestivum,1298,686,100,0,0,0,252,252,6,6,221,221,6,6,31,31,0,0,41,2,30,2
Triticum_urartu,425,220,26,0,0,0,74,74,2,2,65,65,2,2,9,9,0,0,32,2,24,2
Trypanosoma_brucei,149,80,3,9,6,0,26,26,11,11,26,26,11,11,0,0,0,0,20,10,18,9
Trypanosoma_congolense,166,84,6,0,0,0,26,26,10,10,25,25,10,10,1,1,0,0,20,10,18,9
Trypanosoma_cruzi,137,71,4,0,0,0,26,26,5,5,25,25,5,5,1,1,0,0,19,5,18,5
Trypanosoma_vivax,144,77,5,0,0,0,22,22,5,5,21,21,5,5,1,1,0,0,19,5,19,5
Tuber_melanosporum,109,60,9,0,0,0,12,12,2,2,11,11,1,1,1,1,1,1,11,2,11,2
Tulasnella_calospora,141,77,6,0,0,0,13,13,0,0,12,12,0,0,1,1,0,0,11,0,10,0
Tupaia_belangeri,284,165,26,0,0,0,107,107,41,41,91,91,36,36,15,15,5,5,63,35,45,29
Tursiops_truncatus,338,182,30,0,0,0,119,119,81,81,95,95,63,63,21,21,15,15,72,61,51,42
Tyto_alba,236,131,21,0,0,0,77,77,40,40,62,62,33,33,14,14,7,7,52,30,41,25
Uncinocarpus_reesii,100,61,7,0,0,0,17,17,3,3,15,15,2,2,2,2,1,1,16,3,14,3
Ustilaginoidea_virens,98,58,7,0,0,0,12,12,2,2,11,11,1,1,1,1,1,1,11,2,11,2
Ustilago_hordei,144,65,7,0,0,0,12,12,0,0,11,11,0,0,1,1,0,0,11,0,11,0
Ustilago_maydis,108,64,7,0,0,0,14,14,0,0,13,13,0,0,1,1,0,0,13,0,13,0
Vanderwaltozyma_polyspora,95,49,8,0,0,0,6,6,1,1,6,6,1,1,0,0,0,0,5,1,5,1
Vavraia_culicis,36,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verruconis_gallopava,112,65,7,0,0,0,12,12,2,2,11,11,1,1,1,1,1,1,12,2,11,2
Verticillium_albo_atrum,93,60,7,0,0,0,12,12,1,1,11,11,1,1,1,1,0,0,12,1,11,1
Verticillium_alfalfae,93,60,7,0,0,0,12,12,1,1,11,11,1,1,1,1,0,0,12,1,11,1
Verticillium_dahliae,104,65,8,0,0,0,13,13,2,2,12,12,1,1,1,1,1,1,12,2,11,2
Vicugna_pacos,243,127,24,0,0,0,88,88,47,47,70,70,39,39,15,15,7,7,61,40,47,34
Vitis_vinifera,443,213,30,0,0,0,103,103,7,7,88,88,7,7,15,15,0,0,48,5,34,4
Vittaforma_corneae,28,14,2,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
Volvox_carteri,186,97,17,0,0,0,13,13,0,0,13,13,0,0,0,0,0,0,12,0,11,0
Wallemia_ichthyophaga,104,67,6,0,0,0,9,9,0,0,8,8,0,0,1,1,0,0,9,0,9,0
Wallemia_sebi,104,66,7,0,0,0,12,12,0,0,11,11,0,0,1,1,0,0,12,0,11,0
Wickerhamomyces_ciferrii,100,62,7,0,0,0,10,10,0,0,10,10,0,0,0,0,0,0,9,0,8,0
Wuchereria_bancrofti,241,138,26,0,0,0,46,45,3,2,39,38,3,2,7,7,0,0,34,3,27,3
Xenopus_laevis,375,218,31,0,0,0,160,160,109,109,136,136,91,91,22,22,16,16,64,47,49,36
Xenopus_tropicalis,444,205,34,4,4,0,128,128,85,85,106,106,67,67,21,21,17,17,72,57,53,40
Xiphophorus_maculatus,416,227,36,0,0,0,147,147,93,93,120,120,74,74,24,24,16,16,71,56,50,42
Yarrowia_lipolytica,103,60,9,0,0,0,8,8,0,0,7,7,0,0,1,1,0,0,8,0,8,0
Zea_mays,643,342,45,0,0,0,152,152,5,5,131,131,5,5,21,21,0,0,44,2,32,2
Zootermopsis_nevadensis,217,115,17,0,0,0,50,48,23,21,42,40,22,20,7,7,1,1,45,23,37,19
Zygosaccharomyces_bailii,160,91,12,0,0,0,8,8,2,2,8,8,2,2,0,0,0,0,4,1,4,1
Zygosaccharomyces_rouxii,82,46,6,0,0,0,4,4,1,1,4,4,1,1,0,0,0,0,4,1,4,1
Zymoseptoria_tritici,101,60,7,0,0,0,15,15,1,1,14,14,0,0,1,1,1,1,15,1,13,1
